"","Abundance_per_hectare","Year","Age","Year_Age","X","Y"
"3370",0.91194227168098,2017,"Age_5","2017.Age_5",532.075199100449,6299.3888774211
"3371",0.482198957058236,2017,"Age_6","2017.Age_6",532.075199100449,6299.3888774211
"3372",0.0871757789359984,2017,"Age_7","2017.Age_7",532.075199100449,6299.3888774211
"3373",0.00591986227994228,2017,"Age_9","2017.Age_9",532.075199100449,6299.3888774211
"3374",0.00781421820952381,2017,"Age_2","2017.Age_2",532.075199100449,6299.3888774211
"3375",0.161135350988375,2017,"Age_3","2017.Age_3",532.075199100449,6299.3888774211
"3376",0.501524203558437,2017,"Age_4","2017.Age_4",532.075199100449,6299.3888774211
"3377",0.38656862114354,2017,"Age_5","2017.Age_5",532.075199100449,6299.3888774211
"3378",0.252825650439861,2017,"Age_6","2017.Age_6",532.075199100449,6299.3888774211
"3379",0.0576201423269298,2017,"Age_7","2017.Age_7",532.075199100449,6299.3888774211
"3380",0.455220409780034,2017,"Age_4","2017.Age_4",516.427078832006,6280.58476363626
"3381",0.7421156420245,2017,"Age_5","2017.Age_5",516.427078832006,6280.58476363626
"3382",0.431354207544455,2017,"Age_6","2017.Age_6",516.427078832006,6280.58476363626
"3383",0.0817808134287163,2017,"Age_7","2017.Age_7",516.427078832006,6280.58476363626
"3384",0.0104157485633001,2017,"Age_8","2017.Age_8",516.427078832006,6280.58476363626
"3385",0.0133353144484676,2017,"Age_9","2017.Age_9",516.427078832006,6280.58476363626
"3386",0.0186536862844306,2017,"Age_3","2017.Age_3",516.427078832006,6280.58476363626
"3387",0.501769735715424,2017,"Age_4","2017.Age_4",516.427078832006,6280.58476363626
"3388",0.700622381001609,2017,"Age_5","2017.Age_5",516.427078832006,6280.58476363626
"3389",0.57276525411754,2017,"Age_6","2017.Age_6",516.427078832006,6280.58476363626
"3390",0.13069378523626,2017,"Age_7","2017.Age_7",516.427078832006,6280.58476363626
"3391",0.00240864185526316,2017,"Age_8","2017.Age_8",516.427078832006,6280.58476363626
"3392",0.197969741176471,2017,"Age_1","2017.Age_1",520.00142180243,6243.20683673564
"3393",0.0494924352941176,2017,"Age_10","2017.Age_10",520.00142180243,6243.20683673564
"3394",0.00314237684407096,2017,"Age_2","2017.Age_2",520.00142180243,6243.20683673564
"3395",0.199862782281702,2017,"Age_3","2017.Age_3",520.00142180243,6243.20683673564
"3396",0.421864692403745,2017,"Age_4","2017.Age_4",520.00142180243,6243.20683673564
"3397",0.337127052728383,2017,"Age_5","2017.Age_5",520.00142180243,6243.20683673564
"3398",0.187447132448707,2017,"Age_6","2017.Age_6",520.00142180243,6243.20683673564
"3399",0.0848673041133561,2017,"Age_7","2017.Age_7",520.00142180243,6243.20683673564
"3400",0.101984412121212,2017,"Age_9","2017.Age_9",520.00142180243,6243.20683673564
"3401",0.0677797999472287,2017,"Age_3","2017.Age_3",520.00142180243,6243.20683673564
"3402",0.613279749864738,2017,"Age_4","2017.Age_4",520.00142180243,6243.20683673564
"3403",0.750008356001354,2017,"Age_5","2017.Age_5",520.00142180243,6243.20683673564
"3404",0.268919395236313,2017,"Age_6","2017.Age_6",520.00142180243,6243.20683673564
"3405",0.0767911260091905,2017,"Age_7","2017.Age_7",520.00142180243,6243.20683673564
"3406",0.00494924352941176,2017,"Age_8","2017.Age_8",520.00142180243,6243.20683673564
"3407",0.353090993029407,2017,"Age_1","2017.Age_1",548.975934140529,6319.77286426549
"3408",2.01643273595078,2017,"Age_2","2017.Age_2",548.975934140529,6319.77286426549
"3409",1.43579414179852,2017,"Age_3","2017.Age_3",548.975934140529,6319.77286426549
"3410",0.559003084078621,2017,"Age_4","2017.Age_4",548.975934140529,6319.77286426549
"3411",0.191790766064062,2017,"Age_5","2017.Age_5",548.975934140529,6319.77286426549
"3412",0.0341069526596336,2017,"Age_6","2017.Age_6",548.975934140529,6319.77286426549
"3413",0.001815033085639,2017,"Age_7","2017.Age_7",548.975934140529,6319.77286426549
"3414",0.780206301070494,2017,"Age_2","2017.Age_2",548.975934140529,6319.77286426549
"3415",0.834475667138204,2017,"Age_3","2017.Age_3",548.975934140529,6319.77286426549
"3416",0.528460199768127,2017,"Age_4","2017.Age_4",548.975934140529,6319.77286426549
"3417",0.129116935211153,2017,"Age_5","2017.Age_5",548.975934140529,6319.77286426549
"3418",0.0186668036856369,2017,"Age_6","2017.Age_6",548.975934140529,6319.77286426549
"3419",0.00509094645971914,2017,"Age_7","2017.Age_7",548.975934140529,6319.77286426549
"3420",0.00732830870689655,2017,"Age_1","2017.Age_1",532.135548488191,6329.92542434087
"3421",0.576621308503331,2017,"Age_2","2017.Age_2",532.135548488191,6329.92542434087
"3422",0.242950088880682,2017,"Age_3","2017.Age_3",532.135548488191,6329.92542434087
"3423",0.107856483403162,2017,"Age_4","2017.Age_4",532.135548488191,6329.92542434087
"3424",0.101976457049407,2017,"Age_5","2017.Age_5",532.135548488191,6329.92542434087
"3425",0.024024107673913,2017,"Age_6","2017.Age_6",532.135548488191,6329.92542434087
"3426",0.0018480082826087,2017,"Age_7","2017.Age_7",532.135548488191,6329.92542434087
"3427",0.086336636953125,2017,"Age_1","2017.Age_1",532.135548488191,6329.92542434087
"3428",0.328585222689732,2017,"Age_2","2017.Age_2",532.135548488191,6329.92542434087
"3429",0.0118478579790941,2017,"Age_3","2017.Age_3",532.135548488191,6329.92542434087
"3430",0.0881184437195122,2017,"Age_4","2017.Age_4",532.135548488191,6329.92542434087
"3431",0.0984853194512195,2017,"Age_5","2017.Age_5",532.135548488191,6329.92542434087
"3432",0.0190059388414634,2017,"Age_6","2017.Age_6",532.135548488191,6329.92542434087
"3433",0.00518343786585366,2017,"Age_7","2017.Age_7",532.135548488191,6329.92542434087
"3434",0.100775584824394,2017,"Age_3","2017.Age_3",567.525860746692,6299.60237754363
"3435",0.932540322124037,2017,"Age_4","2017.Age_4",567.525860746692,6299.60237754363
"3436",0.601159167687109,2017,"Age_5","2017.Age_5",567.525860746692,6299.60237754363
"3437",0.343002452309074,2017,"Age_6","2017.Age_6",567.525860746692,6299.60237754363
"3438",0.0631648222473057,2017,"Age_7","2017.Age_7",567.525860746692,6299.60237754363
"3439",0.00620256033189033,2017,"Age_9","2017.Age_9",567.525860746692,6299.60237754363
"3440",0.0163747592761905,2017,"Age_2","2017.Age_2",567.525860746692,6299.60237754363
"3441",0.471007057481483,2017,"Age_3","2017.Age_3",567.525860746692,6299.60237754363
"3442",1.25484848383417,2017,"Age_4","2017.Age_4",567.525860746692,6299.60237754363
"3443",0.433463614850887,2017,"Age_5","2017.Age_5",567.525860746692,6299.60237754363
"3444",0.0585407153275538,2017,"Age_6","2017.Age_6",567.525860746692,6299.60237754363
"3445",0.0172947697059068,2017,"Age_7","2017.Age_7",567.525860746692,6299.60237754363
"3446",0.0285939562758621,2017,"Age_1","2017.Age_1",588.000617790176,6318.55342883914
"3447",2.44820638726808,2017,"Age_2","2017.Age_2",588.000617790176,6318.55342883914
"3448",1.85933608205903,2017,"Age_3","2017.Age_3",588.000617790176,6318.55342883914
"3449",1.38522058694355,2017,"Age_4","2017.Age_4",588.000617790176,6318.55342883914
"3450",0.269642535014627,2017,"Age_5","2017.Age_5",588.000617790176,6318.55342883914
"3451",0.0208797594388489,2017,"Age_6","2017.Age_6",588.000617790176,6318.55342883914
"3452",1.88082301368421,2017,"Age_2","2017.Age_2",588.000617790176,6318.55342883914
"3453",0.936047996401616,2017,"Age_3","2017.Age_3",588.000617790176,6318.55342883914
"3454",1.10238235583158,2017,"Age_4","2017.Age_4",588.000617790176,6318.55342883914
"3455",0.369215724267956,2017,"Age_5","2017.Age_5",588.000617790176,6318.55342883914
"3456",0.0504059807329268,2017,"Age_6","2017.Age_6",588.000617790176,6318.55342883914
"3457",0.0145547720817073,2017,"Age_7","2017.Age_7",588.000617790176,6318.55342883914
"3458",0.055023347745098,2017,"Age_10","2017.Age_10",603.25780947907,6300.22737686015
"3459",0.199568808884998,2017,"Age_2","2017.Age_2",603.25780947907,6300.22737686015
"3460",0.433560652445782,2017,"Age_3","2017.Age_3",603.25780947907,6300.22737686015
"3461",1.3211152764462,2017,"Age_4","2017.Age_4",603.25780947907,6300.22737686015
"3462",1.77674915549386,2017,"Age_5","2017.Age_5",603.25780947907,6300.22737686015
"3463",1.87159407715212,2017,"Age_6","2017.Age_6",603.25780947907,6300.22737686015
"3464",0.472737685805851,2017,"Age_7","2017.Age_7",603.25780947907,6300.22737686015
"3465",0.279578091245363,2017,"Age_8","2017.Age_8",603.25780947907,6300.22737686015
"3466",0.192874634192481,2017,"Age_9","2017.Age_9",603.25780947907,6300.22737686015
"3467",0.0440186781960784,2017,"Age_10","2017.Age_10",603.25780947907,6300.22737686015
"3468",0.00880373563921569,2017,"Age_2","2017.Age_2",603.25780947907,6300.22737686015
"3469",0.370192341338806,2017,"Age_3","2017.Age_3",603.25780947907,6300.22737686015
"3470",1.10498615167239,2017,"Age_4","2017.Age_4",603.25780947907,6300.22737686015
"3471",1.2203256547174,2017,"Age_5","2017.Age_5",603.25780947907,6300.22737686015
"3472",1.27631011460259,2017,"Age_6","2017.Age_6",603.25780947907,6300.22737686015
"3473",0.503784843255086,2017,"Age_7","2017.Age_7",603.25780947907,6300.22737686015
"3474",0.0935396911666667,2017,"Age_8","2017.Age_8",603.25780947907,6300.22737686015
"3475",0.00721392956618465,2017,"Age_1","2017.Age_1",624.759360954297,6319.34740017025
"3476",0.0523009893548387,2017,"Age_10","2017.Age_10",624.759360954297,6319.34740017025
"3477",0.662706650675029,2017,"Age_2","2017.Age_2",624.759360954297,6319.34740017025
"3478",0.460969455816388,2017,"Age_3","2017.Age_3",624.759360954297,6319.34740017025
"3479",0.902063525945004,2017,"Age_4","2017.Age_4",624.759360954297,6319.34740017025
"3480",0.507492750185985,2017,"Age_5","2017.Age_5",624.759360954297,6319.34740017025
"3481",0.156975827228643,2017,"Age_6","2017.Age_6",624.759360954297,6319.34740017025
"3482",0.0745302963892177,2017,"Age_7","2017.Age_7",624.759360954297,6319.34740017025
"3483",0.104601978709677,2017,"Age_9","2017.Age_9",624.759360954297,6319.34740017025
"3484",0.280186493147255,2017,"Age_2","2017.Age_2",624.759360954297,6319.34740017025
"3485",0.812942300146247,2017,"Age_3","2017.Age_3",624.759360954297,6319.34740017025
"3486",1.29904491709442,2017,"Age_4","2017.Age_4",624.759360954297,6319.34740017025
"3487",0.488485373686591,2017,"Age_5","2017.Age_5",624.759360954297,6319.34740017025
"3488",0.399182013720735,2017,"Age_6","2017.Age_6",624.759360954297,6319.34740017025
"3489",0.274011128866043,2017,"Age_7","2017.Age_7",624.759360954297,6319.34740017025
"3490",0.00261504946774194,2017,"Age_8","2017.Age_8",624.759360954297,6319.34740017025
"3491",0.00769217628803245,2017,"Age_1","2017.Age_1",601.990291958873,6337.27904893892
"3492",0.0557682780882353,2017,"Age_10","2017.Age_10",601.990291958873,6337.27904893892
"3493",0.410569909373732,2017,"Age_2","2017.Age_2",601.990291958873,6337.27904893892
"3494",0.0343035091837706,2017,"Age_3","2017.Age_3",601.990291958873,6337.27904893892
"3495",0.182341525345821,2017,"Age_4","2017.Age_4",601.990291958873,6337.27904893892
"3496",0.149047943174961,2017,"Age_5","2017.Age_5",601.990291958873,6337.27904893892
"3497",0.489281840149587,2017,"Age_6","2017.Age_6",601.990291958873,6337.27904893892
"3498",0.240952830565694,2017,"Age_7","2017.Age_7",601.990291958873,6337.27904893892
"3499",0.0584349525082549,2017,"Age_8","2017.Age_8",601.990291958873,6337.27904893892
"3500",0.156191934145441,2017,"Age_9","2017.Age_9",601.990291958873,6337.27904893892
"3501",0.0446146224705882,2017,"Age_10","2017.Age_10",601.990291958873,6337.27904893892
"3502",0.172196788482972,2017,"Age_2","2017.Age_2",601.990291958873,6337.27904893892
"3503",0.375940175133668,2017,"Age_3","2017.Age_3",601.990291958873,6337.27904893892
"3504",0.492964060140739,2017,"Age_4","2017.Age_4",601.990291958873,6337.27904893892
"3505",0.267686938531988,2017,"Age_5","2017.Age_5",601.990291958873,6337.27904893892
"3506",0.392733376996529,2017,"Age_6","2017.Age_6",601.990291958873,6337.27904893892
"3507",0.172292804478809,2017,"Age_7","2017.Age_7",601.990291958873,6337.27904893892
"3508",0.0892292449411765,2017,"Age_8","2017.Age_8",601.990291958873,6337.27904893892
"3509",1.42607154097833,2017,"Age_1","2017.Age_1",621.192084971391,6356.27207925794
"3510",8.20726144375957,2017,"Age_2","2017.Age_2",621.192084971391,6356.27207925794
"3511",1.01967193904739,2017,"Age_3","2017.Age_3",621.192084971391,6356.27207925794
"3512",0.320049882254048,2017,"Age_4","2017.Age_4",621.192084971391,6356.27207925794
"3513",0.482852525349038,2017,"Age_5","2017.Age_5",621.192084971391,6356.27207925794
"3514",0.191900985754221,2017,"Age_6","2017.Age_6",621.192084971391,6356.27207925794
"3515",0.0348910883189494,2017,"Age_7","2017.Age_7",621.192084971391,6356.27207925794
"3516",5.39430763364423,2017,"Age_1","2017.Age_1",621.192084971391,6356.27207925794
"3517",0.0476844873692308,2017,"Age_10","2017.Age_10",621.192084971391,6356.27207925794
"3518",9.01436691742434,2017,"Age_2","2017.Age_2",621.192084971391,6356.27207925794
"3519",2.42928911435461,2017,"Age_3","2017.Age_3",621.192084971391,6356.27207925794
"3520",0.595314232039559,2017,"Age_4","2017.Age_4",621.192084971391,6356.27207925794
"3521",0.462564143127703,2017,"Age_5","2017.Age_5",621.192084971391,6356.27207925794
"3522",0.710025315261953,2017,"Age_6","2017.Age_6",621.192084971391,6356.27207925794
"3523",0.32189384927164,2017,"Age_7","2017.Age_7",621.192084971391,6356.27207925794
"3524",0.336771692045192,2017,"Age_8","2017.Age_8",621.192084971391,6356.27207925794
"3525",0.266919660109244,2017,"Age_1","2017.Age_1",598.063971486797,6374.24147863274
"3526",2.2901372748207,2017,"Age_2","2017.Age_2",598.063971486797,6374.24147863274
"3527",1.8034826647048,2017,"Age_3","2017.Age_3",598.063971486797,6374.24147863274
"3528",1.41922301509061,2017,"Age_4","2017.Age_4",598.063971486797,6374.24147863274
"3529",0.413606635457805,2017,"Age_5","2017.Age_5",598.063971486797,6374.24147863274
"3530",0.250155746327537,2017,"Age_6","2017.Age_6",598.063971486797,6374.24147863274
"3531",0.0492341929055259,2017,"Age_7","2017.Age_7",598.063971486797,6374.24147863274
"3532",0.00615427411319073,2017,"Age_9","2017.Age_9",598.063971486797,6374.24147863274
"3533",1.2372163986162,2017,"Age_2","2017.Age_2",598.063971486797,6374.24147863274
"3534",2.04219773395703,2017,"Age_3","2017.Age_3",598.063971486797,6374.24147863274
"3535",3.12840076788438,2017,"Age_4","2017.Age_4",598.063971486797,6374.24147863274
"3536",0.787599422360046,2017,"Age_5","2017.Age_5",598.063971486797,6374.24147863274
"3537",0.0885486394529958,2017,"Age_6","2017.Age_6",598.063971486797,6374.24147863274
"3538",0.0273146841999385,2017,"Age_7","2017.Age_7",598.063971486797,6374.24147863274
"3539",0.0108466759943978,2017,"Age_2","2017.Age_2",617.565620982356,6393.46685039454
"3540",0.637078960081403,2017,"Age_3","2017.Age_3",617.565620982356,6393.46685039454
"3541",1.10629802627178,2017,"Age_4","2017.Age_4",617.565620982356,6393.46685039454
"3542",0.728561531200343,2017,"Age_5","2017.Age_5",617.565620982356,6393.46685039454
"3543",0.222412606838955,2017,"Age_6","2017.Age_6",617.565620982356,6393.46685039454
"3544",0.0281645502013599,2017,"Age_7","2017.Age_7",617.565620982356,6393.46685039454
"3545",0.00911120783529412,2017,"Age_2","2017.Age_2",617.565620982356,6393.46685039454
"3546",0.238260329032802,2017,"Age_3","2017.Age_3",617.565620982356,6393.46685039454
"3547",0.40731418992997,2017,"Age_4","2017.Age_4",617.565620982356,6393.46685039454
"3548",0.18728749726706,2017,"Age_5","2017.Age_5",617.565620982356,6393.46685039454
"3549",0.0475897909254202,2017,"Age_6","2017.Age_6",617.565620982356,6393.46685039454
"3550",0.0187105160903361,2017,"Age_7","2017.Age_7",617.565620982356,6393.46685039454
"3551",0.230627448330882,2017,"Age_8","2017.Age_8",617.565620982356,6393.46685039454
"3552",0.147856771714286,2017,"Age_1","2017.Age_1",634.455374176633,6412.21135483701
"3553",0.0807140831097308,2017,"Age_2","2017.Age_2",634.455374176633,6412.21135483701
"3554",0.370655476803763,2017,"Age_3","2017.Age_3",634.455374176633,6412.21135483701
"3555",1.11596263533583,2017,"Age_4","2017.Age_4",634.455374176633,6412.21135483701
"3556",0.645478096633464,2017,"Age_5","2017.Age_5",634.455374176633,6412.21135483701
"3557",0.284736736606188,2017,"Age_6","2017.Age_6",634.455374176633,6412.21135483701
"3558",0.0511803400536594,2017,"Age_7","2017.Age_7",634.455374176633,6412.21135483701
"3559",0.224999435217391,2017,"Age_8","2017.Age_8",634.455374176633,6412.21135483701
"3560",0.00340908235177866,2017,"Age_9","2017.Age_9",634.455374176633,6412.21135483701
"3561",0.0868418872768879,2017,"Age_2","2017.Age_2",634.455374176633,6412.21135483701
"3562",0.297300193739268,2017,"Age_3","2017.Age_3",634.455374176633,6412.21135483701
"3563",0.962077506247526,2017,"Age_4","2017.Age_4",634.455374176633,6412.21135483701
"3564",0.473270619059905,2017,"Age_5","2017.Age_5",634.455374176633,6412.21135483701
"3565",0.354707297784351,2017,"Age_6","2017.Age_6",634.455374176633,6412.21135483701
"3566",0.0757968480659749,2017,"Age_7","2017.Age_7",634.455374176633,6412.21135483701
"3567",0.0606895942851733,2017,"Age_3","2017.Age_3",471.706608356792,6354.73684251787
"3568",0.641037222721524,2017,"Age_4","2017.Age_4",471.706608356792,6354.73684251787
"3569",0.367289319651346,2017,"Age_5","2017.Age_5",471.706608356792,6354.73684251787
"3570",0.456792964149471,2017,"Age_6","2017.Age_6",471.706608356792,6354.73684251787
"3571",0.103684435003296,2017,"Age_7","2017.Age_7",471.706608356792,6354.73684251787
"3572",0.0226759945945946,2017,"Age_8","2017.Age_8",471.706608356792,6354.73684251787
"3573",0.0258540695945946,2017,"Age_9","2017.Age_9",471.706608356792,6354.73684251787
"3574",0.0455682802526132,2017,"Age_3","2017.Age_3",471.706608356792,6354.73684251787
"3575",0.780050757347561,2017,"Age_4","2017.Age_4",471.706608356792,6354.73684251787
"3576",0.666507107077526,2017,"Age_5","2017.Age_5",471.706608356792,6354.73684251787
"3577",0.361347681171603,2017,"Age_6","2017.Age_6",471.706608356792,6354.73684251787
"3578",0.238811850400697,2017,"Age_7","2017.Age_7",471.706608356792,6354.73684251787
"3579",0.00524382375,2017,"Age_8","2017.Age_8",471.706608356792,6354.73684251787
"3580",0.00591839784172662,2017,"Age_3","2017.Age_3",433.654937747569,6355.22309469646
"3581",0.261462350906728,2017,"Age_4","2017.Age_4",433.654937747569,6355.22309469646
"3582",0.320677895443785,2017,"Age_5","2017.Age_5",433.654937747569,6355.22309469646
"3583",0.194732729048144,2017,"Age_6","2017.Age_6",433.654937747569,6355.22309469646
"3584",0.0367498006232527,2017,"Age_7","2017.Age_7",433.654937747569,6355.22309469646
"3585",0.00311612613636364,2017,"Age_9","2017.Age_9",433.654937747569,6355.22309469646
"3586",0.0132212780357143,2017,"Age_3","2017.Age_3",433.654937747569,6355.22309469646
"3587",0.1439650275,2017,"Age_4","2017.Age_4",433.654937747569,6355.22309469646
"3588",0.061298652711039,2017,"Age_5","2017.Age_5",433.654937747569,6355.22309469646
"3589",0.110355381314935,2017,"Age_6","2017.Age_6",433.654937747569,6355.22309469646
"3590",0.0824883104383117,2017,"Age_7","2017.Age_7",433.654937747569,6355.22309469646
"3591",0.00604183928057554,2017,"Age_3","2017.Age_3",436.885551471267,6317.70443465131
"3592",0.342837562958337,2017,"Age_4","2017.Age_4",436.885551471267,6317.70443465131
"3593",0.2924556681907,2017,"Age_5","2017.Age_5",436.885551471267,6317.70443465131
"3594",0.166199137817424,2017,"Age_6","2017.Age_6",436.885551471267,6317.70443465131
"3595",0.029100331828722,2017,"Age_7","2017.Age_7",436.885551471267,6317.70443465131
"3596",0.00318111992424242,2017,"Age_9","2017.Age_9",436.885551471267,6317.70443465131
"3597",0.0454519797871377,2017,"Age_4","2017.Age_4",436.885551471267,6317.70443465131
"3598",0.179792057283514,2017,"Age_5","2017.Age_5",436.885551471267,6317.70443465131
"3599",0.151950342468297,2017,"Age_6","2017.Age_6",436.885551471267,6317.70443465131
"3600",0.0400890265235507,2017,"Age_7","2017.Age_7",436.885551471267,6317.70443465131
"3601",0.0026244239375,2017,"Age_8","2017.Age_8",436.885551471267,6317.70443465131
"3602",0.0176709319584333,2017,"Age_3","2017.Age_3",475.759598100832,6317.51682563454
"3603",0.756242285603724,2017,"Age_4","2017.Age_4",475.759598100832,6317.51682563454
"3604",0.724444598789817,2017,"Age_5","2017.Age_5",475.759598100832,6317.51682563454
"3605",0.598831659522539,2017,"Age_6","2017.Age_6",475.759598100832,6317.51682563454
"3606",0.122949293400671,2017,"Age_7","2017.Age_7",475.759598100832,6317.51682563454
"3607",0.0110642321721722,2017,"Age_8","2017.Age_8",475.759598100832,6317.51682563454
"3608",0.0203682455896806,2017,"Age_9","2017.Age_9",475.759598100832,6317.51682563454
"3609",0.0947329958578541,2017,"Age_3","2017.Age_3",475.759598100832,6317.51682563454
"3610",0.944989823512487,2017,"Age_4","2017.Age_4",475.759598100832,6317.51682563454
"3611",1.19395306016372,2017,"Age_5","2017.Age_5",475.759598100832,6317.51682563454
"3612",0.819724915243144,2017,"Age_6","2017.Age_6",475.759598100832,6317.51682563454
"3613",0.208818909736686,2017,"Age_7","2017.Age_7",475.759598100832,6317.51682563454
"3614",0.0127930184490741,2017,"Age_8","2017.Age_8",475.759598100832,6317.51682563454
"3615",0.0486709173218246,2017,"Age_3","2017.Age_3",478.358561328024,6280.87163162213
"3616",0.388922384016158,2017,"Age_4","2017.Age_4",478.358561328024,6280.87163162213
"3617",0.156219249014402,2017,"Age_5","2017.Age_5",478.358561328024,6280.87163162213
"3618",0.0343119719830198,2017,"Age_6","2017.Age_6",478.358561328024,6280.87163162213
"3619",0.00182594337888199,2017,"Age_7","2017.Age_7",478.358561328024,6280.87163162213
"3620",0.00170718283391405,2017,"Age_3","2017.Age_3",478.358561328024,6280.87163162213
"3621",0.12643822863676,2017,"Age_4","2017.Age_4",478.358561328024,6280.87163162213
"3622",0.24835436274414,2017,"Age_5","2017.Age_5",478.358561328024,6280.87163162213
"3623",0.274497539868942,2017,"Age_6","2017.Age_6",478.358561328024,6280.87163162213
"3624",0.186311846594816,2017,"Age_7","2017.Age_7",478.358561328024,6280.87163162213
"3625",0.00262479360714286,2017,"Age_8","2017.Age_8",478.358561328024,6280.87163162213
"3626",0.00342849650793651,2017,"Age_2","2017.Age_2",467.08919172097,6391.57737458282
"3627",0.17421202039968,2017,"Age_3","2017.Age_3",467.08919172097,6391.57737458282
"3628",0.672304893897553,2017,"Age_4","2017.Age_4",467.08919172097,6391.57737458282
"3629",0.519668701224859,2017,"Age_5","2017.Age_5",467.08919172097,6391.57737458282
"3630",0.132961748839537,2017,"Age_6","2017.Age_6",467.08919172097,6391.57737458282
"3631",0.00939109913043478,2017,"Age_7","2017.Age_7",467.08919172097,6391.57737458282
"3632",0.043199056,2017,"Age_10","2017.Age_10",467.08919172097,6391.57737458282
"3633",0.0191535884181185,2017,"Age_3","2017.Age_3",467.08919172097,6391.57737458282
"3634",0.466633599363379,2017,"Age_4","2017.Age_4",467.08919172097,6391.57737458282
"3635",0.529993523694036,2017,"Age_5","2017.Age_5",467.08919172097,6391.57737458282
"3636",0.218901094398475,2017,"Age_6","2017.Age_6",467.08919172097,6391.57737458282
"3637",0.144988045125991,2017,"Age_7","2017.Age_7",467.08919172097,6391.57737458282
"3638",0.089098053,2017,"Age_8","2017.Age_8",467.08919172097,6391.57737458282
"3639",0.0316081047154471,2017,"Age_4","2017.Age_4",430.609217389101,6391.85716133746
"3640",0.263400872628726,2017,"Age_5","2017.Age_5",430.609217389101,6391.85716133746
"3641",0.198968966862622,2017,"Age_6","2017.Age_6",430.609217389101,6391.85716133746
"3642",0.104144652716281,2017,"Age_7","2017.Age_7",430.609217389101,6391.85716133746
"3643",0.0332290331623932,2017,"Age_8","2017.Age_8",430.609217389101,6391.85716133746
"3644",0.0166145165811966,2017,"Age_9","2017.Age_9",430.609217389101,6391.85716133746
"3645",0.0431977431111111,2017,"Age_10","2017.Age_10",430.609217389101,6391.85716133746
"3646",0.0790539978609743,2017,"Age_3","2017.Age_3",430.609217389101,6391.85716133746
"3647",0.325751946434866,2017,"Age_4","2017.Age_4",430.609217389101,6391.85716133746
"3648",0.240425280323207,2017,"Age_5","2017.Age_5",430.609217389101,6391.85716133746
"3649",0.300385604896825,2017,"Age_6","2017.Age_6",430.609217389101,6391.85716133746
"3650",0.218022375539682,2017,"Age_7","2017.Age_7",430.609217389101,6391.85716133746
"3651",0.0890953451666666,2017,"Age_8","2017.Age_8",430.609217389101,6391.85716133746
"3652",0.0361880588535623,2017,"Age_3","2017.Age_3",426.960529922658,6429.19440516427
"3653",1.24811389393907,2017,"Age_4","2017.Age_4",426.960529922658,6429.19440516427
"3654",0.821432692485791,2017,"Age_5","2017.Age_5",426.960529922658,6429.19440516427
"3655",0.354839835122493,2017,"Age_6","2017.Age_6",426.960529922658,6429.19440516427
"3656",0.0513200163732768,2017,"Age_7","2017.Age_7",426.960529922658,6429.19440516427
"3657",0.0031755935483871,2017,"Age_9","2017.Age_9",426.960529922658,6429.19440516427
"3658",0.0167671339354839,2017,"Age_2","2017.Age_2",426.960529922658,6429.19440516427
"3659",0.301922820724739,2017,"Age_3","2017.Age_3",426.960529922658,6429.19440516427
"3660",0.64652796399333,2017,"Age_4","2017.Age_4",426.960529922658,6429.19440516427
"3661",1.16323299005925,2017,"Age_5","2017.Age_5",426.960529922658,6429.19440516427
"3662",1.37464068586654,2017,"Age_6","2017.Age_6",426.960529922658,6429.19440516427
"3663",0.466003391710982,2017,"Age_7","2017.Age_7",426.960529922658,6429.19440516427
"3664",0.0130993233870968,2017,"Age_8","2017.Age_8",426.960529922658,6429.19440516427
"3665",0.0532660051470588,2017,"Age_10","2017.Age_10",464.611852479607,6429.0623563158
"3666",0.136031603779721,2017,"Age_4","2017.Age_4",464.611852479607,6429.0623563158
"3667",0.513641574274348,2017,"Age_5","2017.Age_5",464.611852479607,6429.0623563158
"3668",0.490378241465017,2017,"Age_6","2017.Age_6",464.611852479607,6429.0623563158
"3669",0.162108275513313,2017,"Age_7","2017.Age_7",464.611852479607,6429.0623563158
"3670",0.0115169740858506,2017,"Age_8","2017.Age_8",464.611852479607,6429.0623563158
"3671",0.124505469852339,2017,"Age_9","2017.Age_9",464.611852479607,6429.0623563158
"3672",0.0136969727521008,2017,"Age_3","2017.Age_3",464.611852479607,6429.0623563158
"3673",0.241395359557758,2017,"Age_4","2017.Age_4",464.611852479607,6429.0623563158
"3674",0.556253292560853,2017,"Age_5","2017.Age_5",464.611852479607,6429.0623563158
"3675",0.955388412175505,2017,"Age_6","2017.Age_6",464.611852479607,6429.0623563158
"3676",0.358579568321431,2017,"Age_7","2017.Age_7",464.611852479607,6429.0623563158
"3677",0.00532660051470588,2017,"Age_8","2017.Age_8",464.611852479607,6429.0623563158
"3678",0.0986882229421487,2017,"Age_2","2017.Age_2",569.112206224276,6503.79980314802
"3679",0.285414193314062,2017,"Age_3","2017.Age_3",569.112206224276,6503.79980314802
"3680",1.42930502695518,2017,"Age_4","2017.Age_4",569.112206224276,6503.79980314802
"3681",0.542619056290644,2017,"Age_5","2017.Age_5",569.112206224276,6503.79980314802
"3682",0.283776335816507,2017,"Age_6","2017.Age_6",569.112206224276,6503.79980314802
"3683",0.0496735106274033,2017,"Age_7","2017.Age_7",569.112206224276,6503.79980314802
"3684",0.0122248924815725,2017,"Age_8","2017.Age_8",569.112206224276,6503.79980314802
